rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
9,10,0:34:17,61720,6,3,19,push/rush,0,0,1,6,1.03902439,-1.20265625,,,7,247.2,546.12,7,205.3,367.36,2,21,1721,30
9,11,0:34:18,61748,6,3,10,drop,0,1,2,8,0.275609756,0.707552083,,,8,220.9,255.54,8,220.4,631.12,2,21,1721,30
9,12,0:34:18,61766,6,3,19,net shot,0,0,2,1,-0.865853659,-0.26765625,,,8,200.7,681.16,8,231.3,275.65,2,21,1721,30
9,13,0:34:19,61792,6,3,10,lob,0,0,1,5,1.012195122,1.395052083,,,5,101.1,350.49,8,157.9,620.26,2,21,1721,30
9,14,0:34:21,61835,6,3,19,drop,0,0,2,2,1.167073171,-0.437083333,,,9,223.6,758.21,8,165.6,321.73,2,21,1721,30
9,15,0:34:21,61859,6,3,10,net shot,0,1,2,1,1.045121951,0.390052083,,,8,225.4,361.98,8,223.3,732.71,2,21,1721,30
9,16,0:34:22,61883,6,3,19,net shot,0,0,2,2,1.124390244,-0.15328125,,,7,222.9,588.85,8,183.6,340.36,2,21,1721,30
9,17,0:34:23,61910,6,3,10,lob,0,1,1,3,1.374390244,1.561614583,,,7,244.3,371.09,8,196,646.09,2,21,1721,30
9,18,0:34:25,61954,6,3,19,smash,0,0,2,6,1.135365854,-0.90796875,,,3,283.3,771.34,8,193.1,316.17,2,21,1721,30
9,19,0:34:25,61966,6,3,10,defensive shot,0,1,1,8,-0.657317073,1.023854167,,,8,164.3,309.3,5,279.5,755.88,2,21,1721,30
9,20,0:34:26,61989,6,3,19,smash,1,0,2,8,-0.530487805,-0.9409375,,,8,208.2,664.96,8,156,305.98,2,21,1721,30
9,21,0:34:26,62003,6,3,10,defensive shot,0,0,2,8,0.793902439,0.965989583,,,8,127.7,305.34,8,160.8,645.52,2,21,1721,30
9,22,0:34:27,62028,6,3,19,net shot,0,0,2,8,0.77195122,-0.575989583,,,8,201.4,695.29,8,145.1,293.06,2,21,1721,30
9,23,0:34:28,62056,6,3,10,lob,0,1,1,8,-0.604878049,1.427083333,,,8,206.9,343.87,8,192,695.15,2,21,1721,30
9,24,0:34:29,62089,6,3,19,smash,1,0,2,8,-0.782926829,-0.827604167,,,9,148.4,758.7,8,154.5,324.56,2,21,1721,30
9,25,0:34:30,62101,6,3,10,defensive shot,0,0,2,1,1.068292683,0.6490625,,,8,130.3,327.08,9,141.1,776.93,2,21,1721,30
9,26,0:34:30,62128,6,3,19,net shot,0,0,2,2,1.193902439,-0.235677083,,,8,223.5,640.82,8,157.9,306.02,2,21,1721,30
9,27,0:34:31,62156,6,3,10,push/rush,0,1,1,5,1.270731707,1.49640625,,,7,246.5,402.15,8,204,661.21,2,21,1721,30
9,28,0:34:32,62186,6,3,19,clear,0,0,1,6,1.13902439,-1.2921875,,,9,249.9,761.68,8,195.5,322.4,2,21,1721,30
9,29,0:34:34,62229,6,3,10,smash,1,0,2,5,1.401219512,0.979895833,,,8,244.5,218.32,8,194.2,703.83,2,21,1721,30
9,30,0:34:34,62246,6,3,19,defensive shot,0,0,2,10,2.065853659,1.042291667,not pass over the net,10,8,220,685.02,8,241.8,252.67,2,21,1721,30
10,1,0:35:24,63742,7,3,10,short service,0,1,2,1,1.018292683,0.57203125,,,8,163.6,363.57,8,213,697.21,2,21,1722,8
10,2,0:35:25,63767,7,3,19,lob,0,0,1,9,0.865853659,-1.406302083,,,8,220.8,635,8,155.3,336.73,2,21,1722,8
10,3,0:35:26,63804,7,3,10,smash,1,0,2,8,0.83902439,0.795416667,,,8,226.9,228.38,8,190.7,682.79,2,21,1722,8
10,4,0:35:27,63822,7,3,19,defensive shot,0,0,2,8,-0.213414634,-0.539375,,,8,233.7,704.43,8,216,241.89,2,21,1722,8
10,5,0:35:28,63849,7,3,10,lob,0,0,1,5,1.163414634,1.353333333,,,8,162,333.86,8,189.5,655.4,2,21,1722,8
10,6,0:35:29,63882,7,3,19,smash,0,0,2,6,1.334146341,-1.09359375,,,3,260,767.97,8,157.6,283.71,2,21,1722,8
10,7,0:35:29,63894,7,3,10,defensive shot,0,1,2,1,1.030487805,0.306979167,,,8,152.6,286.82,9,246.6,758.53,2,21,1722,8
10,8,0:35:30,63916,7,3,19,net shot,0,0,2,10,-1.71097561,-0.598958333,out,10,8,244.5,597.51,8,216.1,319.77,2,21,1722,8
19,1,0:40:19,72573,11,8,19,long service,0,1,1,8,-0.770731707,-1.3303125,,,8,183.3,645.89,8,127.8,308.48,2,21,1731,5
19,2,0:40:20,72607,11,8,10,smash,0,0,2,6,-1.25,1.029427083,,,5,103.8,225.43,8,178.4,689.68,2,21,1731,5
19,3,0:40:20,72621,11,8,19,defensive shot,0,1,2,1,-1.402439024,-0.386875,,,8,181.7,689.73,8,104.3,221.95,2,21,1731,5
19,4,0:40:21,72650,11,8,10,net shot,0,0,1,7,0.901219512,0.400625,,,1,79.1,376.18,8,138.5,667.53,2,21,1731,5
19,5,0:40:22,72673,11,8,19,push/rush,0,0,2,7,0.623170732,0.156666667,touched the net,10,7,232.1,589.01,8,106.6,323.49,2,21,1731,5
21,1,0:42:01,75647,12,9,10,short service,0,1,2,7,0.837804878,0.5484375,,,8,160.3,345.84,8,210.8,693.69,2,21,1733,5
21,2,0:42:02,75670,12,9,19,net shot,0,0,2,2,1.302439024,-0.24875,,,8,218.4,617.3,8,157.6,327.68,2,21,1733,5
21,3,0:42:03,75700,12,9,10,net shot,0,1,2,1,1.397560976,0.309895833,,,7,249.7,396.68,8,202.7,651.87,2,21,1733,5
21,4,0:42:04,75726,12,9,19,lob,0,0,1,4,1.224390244,-1.440260417,,,1,253.4,583.09,7,219.2,387.64,2,21,1733,5
21,5,0:42:05,75773,12,9,10,drop,1,0,2,2,1.287804878,-0.124635417,touched the net,10,8,248.6,214.9,8,207.6,690.13,2,21,1733,5
24,1,0:43:04,77546,13,11,10,short service,0,1,2,7,-0.52804878,0.637291667,,,8,183,346.33,8,132.1,697.71,2,21,1736,23
24,2,0:43:05,77566,13,11,19,net shot,0,1,2,2,0.92804878,-0.26609375,,,8,149.7,612.15,8,171.8,315.69,2,21,1736,23
24,3,0:43:06,77590,13,11,10,push/rush,0,1,1,5,1.329268293,1.40546875,,,7,221,387.68,8,190.7,636.44,2,21,1736,23
24,4,0:43:07,77621,13,11,19,drop,0,0,2,7,0.832926829,-0.5146875,,,5,264,750.95,8,189.8,343.49,2,21,1736,23
24,5,0:43:08,77648,13,11,10,push/rush,0,1,1,5,1.22195122,1.446666667,,,8,222,353.11,8,204.9,683.01,2,21,1736,23
24,6,0:43:09,77680,13,11,19,drive,0,0,1,8,-0.76097561,-0.84375,,,3,264.2,775.62,8,193.8,300.52,2,21,1736,23
24,7,0:43:09,77696,13,11,10,drive,0,0,1,6,-1.265853659,1.01015625,,,8,135.8,324.14,5,253.6,746.04,2,21,1736,23
24,8,0:43:10,77716,13,11,19,defensive shot,0,1,2,1,-1.275609756,-0.328072917,,,8,122.2,676.35,8,127.6,339.14,2,21,1736,23
24,9,0:43:11,77738,13,11,10,push/rush,0,0,2,6,-1.181707317,1.1609375,,,1,85.9,379.17,8,147.6,664,2,21,1736,23
24,10,0:43:11,77752,13,11,19,drive,0,1,2,8,0.37804878,-0.932083333,,,8,161.5,694.68,1,97.8,399.06,2,21,1736,23
24,11,0:43:12,77768,13,11,10,defensive shot,0,1,2,7,0.040243902,0.564739583,,,8,133.2,339.26,8,159.5,684.08,2,21,1736,23
24,12,0:43:13,77791,13,11,19,lob,0,1,1,6,1.409756098,-1.363177083,,,8,194,649.84,8,173.7,328.04,2,21,1736,23
24,13,0:43:14,77833,13,11,10,smash,1,0,2,5,1.292682927,0.959635417,,,8,240.8,228.71,8,209,690.15,2,21,1736,23
24,14,0:43:14,77846,13,11,19,defensive shot,0,0,2,5,-1.35,-1.191197917,,,8,229.5,683.39,6,251.2,232.42,2,21,1736,23
24,15,0:43:15,77879,13,11,10,drive,0,0,1,6,-1.156097561,1.030052083,,,5,91.7,245.75,8,168.8,671.65,2,21,1736,23
24,16,0:43:16,77894,13,11,19,smash,1,0,2,8,-0.548780488,-0.874583333,,,8,146.8,669.48,5,102.3,288.88,2,21,1736,23
24,17,0:43:16,77908,13,11,10,defensive shot,0,1,1,6,-0.93902439,1.171666667,,,5,101.1,301.59,8,150,683.93,2,21,1736,23
24,18,0:43:17,77936,13,11,19,smash,1,0,2,6,1.02195122,-1.061979167,,,8,139,706.42,8,131.5,305.42,2,21,1736,23
24,19,0:43:18,77956,13,11,10,defensive shot,0,1,2,5,1.337804878,1.267291667,,,8,161.1,306.09,8,151.4,738.16,2,21,1736,23
24,20,0:43:19,77977,13,11,19,drop,0,0,2,2,1.264634146,-0.277239583,,,5,254.2,724.95,8,204.4,313.31,2,21,1736,23
24,21,0:43:20,78000,13,11,10,net shot,0,1,2,7,0.368292683,0.5671875,,,8,247,365.36,8,233.8,702.71,2,21,1736,23
24,22,0:43:20,78026,13,11,19,lob,0,0,1,9,0.826829268,-1.425572917,,,8,178.3,624.55,8,190.5,328.41,2,21,1736,23
24,23,0:43:22,78070,13,11,10,smash,1,0,2,2,1.341463415,-0.110625,touched the net,10,8,215.7,228.11,8,205.5,698.83,2,21,1736,23
26,1,0:44:23,79901,14,12,10,long service,0,1,1,8,0.879268293,1.281979167,,,8,159.9,360.57,8,207.2,705.74,2,21,1738,9
26,2,0:44:24,79931,14,12,19,drop,0,0,2,7,0.858536585,-0.484479167,,,9,229.7,769.08,8,158.3,330.75,2,21,1738,9
26,3,0:44:25,79951,14,12,10,net shot,0,1,2,7,-0.513414634,0.366197917,,,8,219.2,364.76,8,223.9,740.82,2,21,1738,9
26,4,0:44:25,79974,14,12,19,net shot,0,1,2,7,0.923170732,-0.2240625,,,8,147.5,606.06,8,171.3,331.03,2,21,1738,9
26,5,0:44:26,79999,14,12,10,lob,0,1,1,5,1.090243902,1.47890625,,,7,232.7,393.53,8,180.3,628.51,2,21,1738,9
26,6,0:44:28,80040,14,12,19,clear,0,0,1,9,0.481707317,-1.448125,,,9,246.1,779.87,8,186.9,303.53,2,21,1738,9
26,7,0:44:29,80089,14,12,10,smash,0,0,2,8,-0.653658537,0.906614583,,,8,193.3,220.6,8,190.7,688.11,2,21,1738,9
26,8,0:44:30,80104,14,12,19,defensive shot,0,1,2,1,-1.412195122,-0.4015625,,,8,210.3,695.42,8,178.7,251.18,2,21,1738,9
26,9,0:44:31,80136,14,12,10,lob,0,0,2,10,-1.709756098,1.5109375,out,10,1,92.4,387.79,8,164.3,653.13,2,21,1738,9
29,1,0:46:17,83331,16,13,10,short service,0,1,2,7,0.541463415,0.535052083,,,8,161.1,354.74,8,209.2,700.61,2,21,1741,29
29,2,0:46:18,83352,16,13,19,lob,0,1,1,4,0.980487805,-1.405104167,,,8,219.7,636.92,8,164.6,342.94,2,21,1741,29
29,3,0:46:19,83390,16,13,10,smash,1,0,2,5,1.053658537,0.85828125,,,8,232.2,228.51,8,206.9,697.11,2,21,1741,29
29,4,0:46:20,83407,16,13,19,defensive shot,0,0,2,8,-0.146341463,-0.553958333,,,8,235.2,672.69,8,223.9,217.83,2,21,1741,29
29,5,0:46:21,83434,16,13,10,lob,0,0,1,5,1.357317073,1.496927083,,,8,178.7,349.21,8,198.9,677.54,2,21,1741,29
29,6,0:46:22,83465,16,13,19,clear,0,0,1,4,0.946341463,-1.462239583,,,3,253.6,778.47,8,180.6,325.13,2,21,1741,29
29,7,0:46:23,83507,16,13,10,clear,1,0,1,5,1.085365854,1.445833333,,,8,243.7,204.12,8,191.6,686.35,2,21,1741,29
29,8,0:46:24,83543,16,13,19,drop,0,0,2,6,1.048780488,-0.713697917,,,3,258.6,775.54,8,185.1,287.56,2,21,1741,29
29,9,0:46:25,83567,16,13,10,net shot,0,1,2,7,0.537804878,0.32703125,,,8,219.6,350.1,8,215.8,726.04,2,21,1741,29
29,10,0:46:26,83592,16,13,19,net shot,0,1,2,2,1.125609756,-0.1125,,,7,218.8,588.78,8,183,340.35,2,21,1741,29
29,11,0:46:27,83617,16,13,10,lob,0,1,1,8,-0.373170732,1.44515625,,,7,239,439.62,7,214.1,590.78,2,21,1741,29
29,12,0:46:28,83667,16,13,19,drop,1,0,2,7,0.663414634,-0.426875,,,9,148.2,766.41,8,142,296.18,2,21,1741,29
29,13,0:46:29,83690,16,13,10,lob,0,1,1,6,-1.012195122,1.3909375,,,8,205.6,346.82,8,172.2,740.07,2,21,1741,29
29,14,0:46:30,83728,16,13,19,clear,1,0,1,3,-1.235365854,-1.390833333,,,8,134.5,753.82,8,151.4,324.49,2,21,1741,29
29,15,0:46:32,83780,16,13,10,smash,0,0,2,6,-0.88902439,0.814010417,,,3,72.5,192.72,8,168.6,701.72,2,21,1741,29
29,16,0:46:33,83795,16,13,19,defensive shot,0,1,2,8,-0.785365854,-0.575052083,,,8,181.7,680.86,5,84.8,228.44,2,21,1741,29
29,17,0:46:33,83816,16,13,10,net shot,0,0,2,8,-0.03902439,0.736979167,,,8,141.9,345.44,8,179.3,677.24,2,21,1741,29
29,18,0:46:34,83840,16,13,19,lob,0,1,1,4,1.093902439,-1.460677083,,,8,189,657.26,8,171.4,357.9,2,21,1741,29
29,19,0:46:36,83886,16,13,10,drop,1,0,2,5,1.26097561,0.819010417,,,8,233.2,238.88,8,206.3,684.81,2,21,1741,29
29,20,0:46:36,83906,16,13,19,net shot,0,0,2,7,-0.865853659,-0.324427083,,,8,238.7,679.96,8,227.6,228.4,2,21,1741,29
29,21,0:46:37,83934,16,13,10,lob,0,0,1,5,1.1,1.45421875,,,7,119.2,388.36,8,192.8,666.55,2,21,1741,29
29,22,0:46:38,83966,16,13,19,clear,0,0,1,9,0.446341463,-1.391927083,,,9,236.3,776.74,8,171.7,300.02,2,21,1741,29
29,23,0:46:40,84010,16,13,10,clear,1,0,1,5,0.985365854,1.428541667,,,8,201.4,206.66,8,185.9,691.55,2,21,1741,29
29,24,0:46:41,84050,16,13,19,clear,0,0,1,4,1.040243902,-1.42328125,,,9,229.5,764.48,8,160.7,277.28,2,21,1741,29
29,25,0:46:43,84095,16,13,10,clear,1,0,1,3,1.269512195,1.528854167,,,8,234.2,228.55,8,191.5,695.14,2,21,1741,29
29,26,0:46:44,84145,16,13,19,clear,0,0,1,8,0.875609756,-1.331666667,,,3,263.7,771.07,8,176.2,303.28,2,21,1741,29
29,27,0:46:46,84190,16,13,10,smash,1,0,2,5,1.391463415,0.970104167,,,8,224.7,235.24,8,195.3,695.2,2,21,1741,29
29,28,0:46:46,84209,16,13,19,defensive shot,0,0,1,6,1.223170732,-1.25484375,,,5,256.9,676.65,8,216.8,262.12,2,21,1741,29
29,29,0:46:47,84239,16,13,10,smash,1,0,2,10,1.709756098,1.039895833,out,10,8,248.3,252.82,8,213.7,704.13,2,21,1741,29
34,1,0:49:03,88295,17,17,19,short service,0,1,2,7,-0.62804878,-0.168333333,,,8,187.2,644.05,8,132.4,314.81,2,21,1746,24
34,2,0:49:03,88312,17,17,10,net shot,0,0,2,1,1.017073171,0.401510417,,,7,128.6,402.46,8,188.7,636.41,2,21,1746,24
34,3,0:49:04,88334,17,17,19,lob,0,0,1,6,1.402439024,-1.271197917,,,8,224.8,605.35,8,154.4,354.59,2,21,1746,24
34,4,0:49:05,88363,17,17,10,smash,1,0,2,5,1.32804878,1.0753125,,,8,207.9,255.23,8,212.9,668.7,2,21,1746,24
34,5,0:49:05,88377,17,17,19,defensive shot,0,0,2,8,0.773170732,-0.591354167,,,8,230.9,714.59,8,214.4,228.08,2,21,1746,24
34,6,0:49:06,88402,17,17,10,net shot,0,1,2,7,-0.786585366,0.4684375,,,8,201.3,352.66,8,209.4,674.1,2,21,1746,24
34,7,0:49:07,88425,17,17,19,push/rush,0,1,1,6,1.053658537,-1.256614583,,,8,135.2,613.91,8,166.9,321.76,2,21,1746,24
34,8,0:49:08,88464,17,17,10,smash,1,0,2,5,1.009756098,1.138541667,,,8,226.6,238.72,8,197.7,719.13,2,21,1746,24
34,9,0:49:09,88476,17,17,19,defensive shot,0,0,2,5,-0.982926829,-0.7809375,,,8,222.8,709.39,8,226.3,268.97,2,21,1746,24
34,10,0:49:10,88504,17,17,10,lob,0,0,1,6,-0.996341463,1.4496875,,,8,120,332.94,8,165.2,685.94,2,21,1746,24
34,11,0:49:11,88534,17,17,19,clear,1,0,1,5,-1.002439024,-1.295989583,,,8,116.3,739.26,8,123.3,320.79,2,21,1746,24
34,12,0:49:12,88581,17,17,10,smash,0,0,2,8,-0.729268293,0.876041667,,,5,93.9,225.19,8,175.6,684.33,2,21,1746,24
34,13,0:49:13,88592,17,17,19,defensive shot,0,1,1,7,-0.76097561,-0.48421875,,,8,182.1,703.65,5,85.9,225,2,21,1746,24
34,14,0:49:13,88614,17,17,10,push/rush,0,0,2,8,-0.142682927,0.9790625,,,7,128.3,394.14,8,177.5,694.92,2,21,1746,24
34,15,0:49:14,88624,17,17,19,defensive shot,0,1,1,8,0.068292683,-0.62875,,,8,195.9,714.07,7,131.7,368.68,2,21,1746,24
34,16,0:49:14,88644,17,17,10,smash,1,0,2,5,0.991463415,1.10125,,,8,165.2,336.95,8,211.7,709.22,2,21,1746,24
34,17,0:49:15,88658,17,17,19,defensive shot,0,0,2,2,1.275609756,-0.392083333,,,8,209.3,729.24,8,150.6,318.32,2,21,1746,24
34,18,0:49:16,88688,17,17,10,push/rush,0,1,1,8,-0.6,1.46859375,,,7,243.9,393.77,8,215.3,652.07,2,21,1746,24
34,19,0:49:17,88722,17,17,19,clear,1,0,1,3,-0.904878049,-1.443802083,,,9,146.3,761.77,7,179.9,366.82,2,21,1746,24
34,20,0:49:18,88768,17,17,10,smash,0,0,2,5,1.056097561,0.848177083,,,5,101.6,207.79,8,181.2,701.91,2,21,1746,24
34,21,0:49:19,88782,17,17,19,defensive shot,0,0,2,2,1.36097561,-0.178697917,,,8,192.5,689.9,5,93.6,207.59,2,21,1746,24
34,22,0:49:20,88818,17,17,10,net shot,0,1,2,2,-1.084146341,0.338125,,,2,252.3,415.94,5,268.3,645.37,2,21,1746,24
34,23,0:49:21,88850,17,17,19,lob,0,1,1,9,0.42195122,-1.3921875,,,7,108.3,565.61,7,176.3,386.74,2,21,1746,24
34,24,0:49:23,88894,17,17,10,smash,1,0,2,7,0.370731707,-0.37109375,not pass over the net,10,8,183.9,227.35,8,167.2,649.41,2,21,1746,24
35,1,0:50:18,90558,17,18,19,long service,0,1,1,6,1.106097561,-1.2925,,,8,166.6,639.89,8,227.4,298.11,2,21,1747,7
35,2,0:50:19,90589,17,18,10,smash,1,0,2,5,1.115853659,0.91890625,,,8,205.1,268.47,8,198.8,705.62,2,21,1747,7
35,3,0:50:20,90603,17,18,19,defensive shot,0,0,2,6,1.029268293,-0.558385417,,,8,236.2,681.71,8,189,261.47,2,21,1747,7
35,4,0:50:20,90629,17,18,10,net shot,0,1,2,7,0.35,0.56703125,,,7,226.9,370.71,8,200.5,693.53,2,21,1747,7
35,5,0:50:21,90653,17,18,19,lob,0,1,1,9,0.67195122,-1.44609375,,,8,215.6,627.13,8,195.5,322.4,2,21,1747,7
35,6,0:50:22,90689,17,18,10,smash,1,0,2,8,-0.642682927,0.89671875,,,8,219.8,221.24,8,199.1,691.76,2,21,1747,7
35,7,0:50:23,90702,17,18,19,defensive shot,0,1,2,1,-1.113414634,-0.298125,opponent's ball landed,10,8,218.1,684.99,9,186.1,177.25,2,21,1747,7
36,1,0:50:48,91447,18,18,19,short service,0,1,2,7,-0.404878049,-0.306145833,,,8,179.8,642.02,8,135.6,296.03,2,21,1748,21
36,2,0:50:49,91470,18,18,10,net shot,0,0,2,7,0.806097561,0.491927083,,,7,123.3,371.38,8,183.2,660.88,2,21,1748,21
36,3,0:50:49,91494,18,18,19,push/rush,0,0,1,3,-0.874390244,-1.38703125,,,8,205.5,611.08,8,170.9,363.72,2,21,1748,21
36,4,0:50:51,91534,18,18,10,clear,0,0,1,8,-0.764634146,1.42609375,,,5,100.8,218.37,8,177.9,686.14,2,21,1748,21
36,5,0:50:52,91579,18,18,19,smash,1,0,2,8,-0.826829268,-0.877291667,,,8,110.8,751.92,8,146.5,302.61,2,21,1748,21
36,6,0:50:53,91592,18,18,10,defensive shot,0,0,2,7,0.787804878,0.548072917,,,8,121.9,302.06,9,139.6,761.68,2,21,1748,21
36,7,0:50:53,91618,18,18,19,net shot,0,0,2,8,-0.05,-0.537916667,,,8,207.7,646.28,8,150.4,308.98,2,21,1748,21
36,8,0:50:54,91638,18,18,10,net shot,0,0,2,1,1.218292683,0.472291667,,,8,155.8,327.64,8,196.8,657.38,2,21,1748,21
36,9,0:50:55,91662,18,18,19,lob,0,0,1,4,1.007317073,-1.49984375,,,8,232,603.43,8,196.1,322.41,2,21,1748,21
36,10,0:50:56,91703,18,18,10,smash,1,0,2,5,1.220731707,0.899739583,,,8,233.2,218.05,8,209.2,719.3,2,21,1748,21
36,11,0:50:57,91722,18,18,19,defensive shot,0,0,2,2,1.237804878,-0.291666667,,,8,246,685.42,8,225,224.86,2,21,1748,21
36,12,0:50:58,91751,18,18,10,net shot,0,1,2,2,-0.887804878,0.386770833,,,7,233.2,379.44,8,211.8,655.76,2,21,1748,21
36,13,0:50:59,91778,18,18,19,lob,0,1,1,6,0.936585366,-1.294270833,,,8,130.6,599.66,8,170.1,346.05,2,21,1748,21
36,14,0:51:00,91820,18,18,10,clear,1,0,1,9,-0.565853659,1.581822917,,,8,210.1,206.87,8,203.9,707.4,2,21,1748,21
36,15,0:51:02,91860,18,18,19,clear,1,0,1,8,0.656097561,-1.333958333,,,9,139.9,769.35,8,168.9,250.95,2,21,1748,21
36,16,0:51:03,91904,18,18,10,smash,1,0,2,8,-0.730487805,1.004114583,,,8,202.6,220.82,8,187.3,702.01,2,21,1748,21
36,17,0:51:04,91920,18,18,19,defensive shot,0,1,2,1,-1.156097561,-0.214270833,,,8,204.3,691.83,8,200.7,213.74,2,21,1748,21
36,18,0:51:05,91952,18,18,10,lob,0,0,1,9,-0.835365854,1.53234375,,,1,92.8,384.99,8,158.8,647.39,2,21,1748,21
36,19,0:51:06,91987,18,18,19,clear,1,0,1,6,1.091463415,-1.366510417,,,9,121.3,764.5,8,140.3,330.35,2,21,1748,21
36,20,0:51:07,92029,18,18,10,smash,1,0,2,6,-1.01097561,1.087916667,,,8,229.2,238.78,8,191.8,708.92,2,21,1748,21
36,21,0:51:08,92047,18,18,19,defensive shot,0,1,2,10,-1.659756098,-1.3765625,out,10,8,201.5,686.51,6,252,228.98,2,21,1748,21
37,1,0:51:38,92950,18,19,10,short service,0,1,2,7,0.434146341,0.53421875,,,7,161.2,366.42,8,212.5,714.32,2,21,1749,19
37,2,0:51:39,92975,18,19,19,lob,0,1,1,9,0.875609756,-1.425052083,,,8,214.1,642.58,8,179.3,343.27,2,21,1749,19
37,3,0:51:40,93012,18,19,10,clear,1,0,1,9,0.452439024,1.523958333,,,8,224.2,231.78,8,202.9,688.3,2,21,1749,19
37,4,0:51:42,93061,18,19,19,smash,1,0,2,8,0.780487805,-0.911458333,,,9,218.8,768.92,8,156.5,296.51,2,21,1749,19
37,5,0:51:42,93073,18,19,10,defensive shot,0,1,2,1,1.157317073,0.494635417,,,8,142,299.35,9,218.5,764.32,2,21,1749,19
37,6,0:51:43,93096,18,19,19,net shot,0,0,2,7,-0.647560976,-0.2940625,,,8,235.2,611.58,8,171.7,293.67,2,21,1749,19
37,7,0:51:44,93121,18,19,10,lob,0,0,1,8,0.785365854,1.272604167,,,8,114.2,356.66,8,190.6,642.2,2,21,1749,19
37,8,0:51:44,93146,18,19,19,clear,0,0,1,4,1.026829268,-1.442395833,,,8,197.1,727.41,8,139.5,299.29,2,21,1749,19
37,9,0:51:46,93192,18,19,10,clear,1,0,1,5,1.009756098,1.445364583,,,8,237.5,228.63,8,202,688.28,2,21,1749,19
37,10,0:51:47,93236,18,19,19,drop,0,0,2,8,0.863414634,-0.52953125,,,3,252,763.25,8,170.3,277.51,2,21,1749,19
37,11,0:51:48,93260,18,19,10,net shot,0,1,1,7,0.703658537,0.292395833,,,8,215.8,355.92,8,222.8,711.09,2,21,1749,19
37,12,0:51:49,93285,18,19,19,push/rush,0,0,1,8,0.835365854,-1.081197917,,,7,221,582.53,8,167.8,360.74,2,21,1749,19
37,13,0:51:49,93297,18,19,10,defensive shot,0,1,1,5,1.282926829,0.859895833,,,8,163.1,321.68,7,224.4,574.1,2,21,1749,19
37,14,0:51:50,93318,18,19,19,clear,0,0,1,8,0.33902439,-1.35578125,,,8,218.7,668.79,8,186.2,306.66,2,21,1749,19
37,15,0:51:51,93355,18,19,10,smash,0,0,2,5,1.082926829,1.111197917,,,8,187.9,223.96,8,213.7,705.84,2,21,1749,19
37,16,0:51:52,93367,18,19,19,defensive shot,0,0,2,8,0.813414634,-0.54515625,,,8,210.2,697.16,8,164.3,247.46,2,21,1749,19
37,17,0:51:52,93387,18,19,10,push/rush,0,1,1,8,-0.67804878,1.280833333,,,8,219.3,361.85,8,240.8,702.82,2,21,1749,19
37,18,0:51:53,93410,18,19,19,smash,1,0,2,8,0.380487805,-0.965729167,,,8,159.1,713.52,8,184.9,328.29,2,21,1749,19
37,19,0:51:54,93425,18,19,10,defensive shot,0,1,2,10,1.676829268,0.707135417,out,10,8,142.5,293,8,150,720.09,2,21,1749,19
42,1,0:54:55,98872,20,22,19,short service,0,1,2,7,0.406097561,-0.20078125,,,8,168.5,638,8,235.2,307.76,2,21,1754,12
42,2,0:54:56,98892,20,22,10,net shot,0,0,2,7,0.47804878,0.4321875,,,7,213.7,395.92,8,186.7,649.73,2,21,1754,12
42,3,0:54:57,98917,20,22,19,lob,0,1,1,4,1.286585366,-1.420729167,,,7,219.3,588.79,8,187.8,364.09,2,21,1754,12
42,4,0:54:58,98960,20,22,10,smash,1,0,2,8,-0.635365854,0.906770833,,,6,258.1,211.59,8,204,682.99,2,21,1754,12
42,5,0:54:59,98975,20,22,19,defensive shot,0,1,2,1,-1.314634146,-0.22953125,,,8,217.9,690.29,9,246.3,189.75,2,21,1754,12
42,6,0:55:00,99007,20,22,10,lob,0,0,1,6,-1.08902439,1.5065625,,,1,89,390.53,8,131.3,643.14,2,21,1754,12
42,7,0:55:01,99050,20,22,19,clear,1,0,1,9,0.663414634,-1.446197917,,,4,94,770.23,5,72.9,331.9,2,21,1754,12
42,8,0:55:03,99096,20,22,10,smash,1,0,2,5,1.06097561,1.035520833,,,8,209.3,217.47,8,192.3,707.23,2,21,1754,12
42,9,0:55:03,99112,20,22,19,defensive shot,0,0,2,8,0.082926829,-0.691145833,,,8,225.9,702.59,8,207.5,241.68,2,21,1754,12
42,10,0:55:04,99136,20,22,10,net shot,0,1,2,7,-0.703658537,0.293333333,,,8,141.9,318.12,8,200.6,684.72,2,21,1754,12
42,11,0:55:05,99157,20,22,19,net shot,0,1,2,2,1.148780488,-0.125833333,,,7,124.6,591.32,8,161,351.79,2,21,1754,12
42,12,0:55:06,99181,20,22,10,lob,0,1,2,10,-1.157317073,1.820625,out,10,7,230.6,418.2,7,188,592.41,2,21,1754,12
3,1,0:09:45,17562,3,0,10,long service,0,1,1,9,-0.836585366,-1.399947917,,,8,183.3,618.38,8,123,264.44,1,22,1789,38
3,2,0:09:46,17585,3,0,17,smash,1,0,2,6,-0.973170732,0.981197917,,,9,125.7,187.84,8,184.6,660.73,1,22,1789,38
3,3,0:09:46,17601,3,0,10,defensive shot,0,1,2,8,-0.647560976,-0.675572917,,,8,176.9,680.67,9,132.5,188.03,1,22,1789,38
